video_id,channel_Id,playlist_id,channelTitle,title,tags,duration,dimension,definition,projection,viewCount,likeCount,commentCount,publishdate,publishtime
ZZL4VYklGdo,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Talkshow) Độ Mixi kể chuyện chúc rượu Xuân Giáp Thìn và buổi tập Gym đầu năm đầy kịch tính.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:11:00,2d,hd,rectangular,196084,4283,81.0,2024-02-17,08:12:51
Ul2YqyX-O88,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Reaction Vlog Thầy Onip sắm sửa Tết cho Nhà mới, lộ diện siêu biệt phủ nhiều tỷ đồng.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'xemesis', 'xemesis mixigaming', 'tứ hoàng streamer', 'tứ hoàng', 'đi để trở về 2025', 'đi để trở về', 'đi để trở về mùa 8', 'đi để trở về mùa 9', 'tàu bắc nam', 'tàu thống nhất', 'pewpew', 'viruss', 'pew pew']",01:52:32,2d,hd,rectangular,956665,18073,115.0,2024-02-16,17:23:52
jE_sxJoYivQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"Bộ ba hủy diệt khai xuân đầu năm sự kiện FC Online, mở hòm CS2 và pha phối hợp ăn ý Tuy 2 Mà 1.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:30:51,2d,hd,rectangular,560105,8547,158.0,2024-02-16,12:20:22
LOQWh0sZDsk,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Chuyện về quê ăn Tết, thăm biệt phủ nhà Thầy Onip và buổi tập gym đầu năm bất ổn.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'xemesis', 'xemesis mixigaming', 'tứ hoàng streamer', 'tứ hoàng', 'đi để trở về 2025', 'đi để trở về', 'đi để trở về mùa 8', 'đi để trở về mùa 9', 'tàu bắc nam', 'tàu thống nhất', 'pewpew', 'viruss', 'pew pew']",01:10:27,2d,hd,rectangular,1082598,20119,110.0,2024-02-15,16:39:28
QMwr9MRpA_Q,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,MixiGaming Rewind 2023 - Những sự kiện nổi bật trong năm 2023 cùng Độ Mixi và kênh MixiGaming.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:29:29,2d,hd,rectangular,1019438,38447,693.0,2024-02-09,15:22:07
2ncmbTiad4E,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Bộ Tứ Streamer và kịch bản Đi Để Trở Về năm 2025.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'xemesis', 'xemesis mixigaming', 'tứ hoàng streamer', 'tứ hoàng', 'đi để trở về 2025', 'đi để trở về', 'đi để trở về mùa 8', 'đi để trở về mùa 9', 'tàu bắc nam', 'tàu thống nhất', 'pewpew', 'viruss', 'pew pew']",01:06:13,2d,hd,rectangular,932262,19866,243.0,2024-02-06,16:43:52
2MxRvFulxBc,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Quà tết là gì thì hợp lý? 🤔 #mixigaming #shorts,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:00:59,2d,hd,rectangular,3000764,90997,133.0,2024-02-06,09:04:24
xNrJtJ2cBPE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Ông hoàng Content Độ Mixi và kịch bản Đi Để Trở Về cùng huynh đệ.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:43:18,2d,hd,rectangular,662968,13053,90.0,2024-02-05,17:13:47
MZ_1niMSQ1o,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Ghen tị sẽ bảo hát nhép 😗,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:00:36,2d,hd,rectangular,1234579,31693,528.0,2024-02-05,07:45:10
oYvr3D0VUKI,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"Tổ chức chương trình văn nghệ mở hòm CSGO cuối năm, Độ Mixi góp giọng như nuốt đĩa.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:38:13,2d,hd,rectangular,783571,17165,315.0,2024-02-04,13:22:23
COTQPmQbWCQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Thợ đuổi hình bắt chữ Yên Lãng  #mixigaming #domixi #shorts #gaming,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:00:59,2d,hd,rectangular,940247,25821,58.0,2024-02-04,07:51:24
pXbdOLFm8g4,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Độ Mixi diện kiểu tóc phong trần và kế hoạch Giveaway Bàn phím Mixi phiên bản đặc biệt.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:18:01,2d,hd,rectangular,594589,11749,93.0,2024-02-03,16:46:45
02mi_85xaGY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(FC Online) Thánh Đập Thẻ MixiMoi và màn đập siêu phẩm Roberto Carlos RMA +8.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'CSGO VN', 'làng', 'ao làng', 'ao làng fo4', 'giải ao làng', 'ao làng fifa', 'ao làng fo4 #5', 'giải ao làng fo4', 'giải ao làng fifa', 'mixigaming ao làng', 'giải ao làng đõ mixi', 'ao làng semi pro fo4', 'giải ao làng mở rộng', 'ao làng fifa online 4', 'ao làng fifaonline 4', 'mixigaming ao làng fo4', 'giải ao làng fo4 độ mixi', 'mixigaming ao làng duo', 'mixigaming ao làng fifa']",00:28:58,2d,hd,rectangular,898004,9606,134.0,2024-02-03,14:52:37
VuuDXicF-og,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Kế hoạch tổ chức chương trình Liveshow sau Tết cùng khách mời đặc biệt đáng mong đợi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:10:07,2d,hd,rectangular,463499,9766,47.0,2024-02-02,16:40:44
gbxH0HNnT-M,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Palworld #8) Đánh Boss Tháp Chỉ Huy Nghiên Cứu PAL Victor & Shadowbeak và cái kết mất nhà.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'palworld', 'palworld gameplay', 'palworld early access', 'palworld review', 'palworld trailer', 'palworld game', 'palworld release date', 'palworld how to', 'palworld pokemon', 'palworld guide', 'palworld pals', 'palworld news', 'palworld boss', 'palworld multiplayer', 'what is palworld', 'palworld episode 1', 'palworld new gameplay', 'palworld ps5', 'palworld 2024']",01:50:45,2d,hd,rectangular,336468,4301,83.0,2024-02-02,12:00:47
xsRoVXeL5nw,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Độ Mixi bất ngờ trở lại Sao Nhập Ngũ 2024, trổ tài thiện xạ bách phát bách trúng.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:08:47,2d,hd,rectangular,839449,16158,89.0,2024-02-01,16:37:51
a_Yq1NjjHgo,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Palworld #7) Bắt Kẻ tàn phá Astegon và hoàn thiện bộ sưu tập linh thú hệ Lửa.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'palworld', 'palworld gameplay', 'palworld early access', 'palworld review', 'palworld trailer', 'palworld game', 'palworld release date', 'palworld how to', 'palworld pokemon', 'palworld guide', 'palworld pals', 'palworld news', 'palworld boss', 'palworld multiplayer', 'what is palworld', 'palworld episode 1', 'palworld new gameplay', 'palworld ps5', 'palworld 2024']",01:38:09,2d,hd,rectangular,322027,4211,83.0,2024-02-01,12:30:01
_HMdhcbfc3E,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(The Mimic 3) Chạm mặt giáo phái tôn thờ quỷ và hành trình thoát khỏi địa ngục Jigoku.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'the mimic', 'the mimic book 2 chapter 3', 'roblox the mimic', 'the mimic chapter 3', 'roblox mimic', 'the mimic roblox', 'mimic', 'roblox mimic book 2 chapter 3', 'roblox the mimic chapter 3', 'mimic book 2 chapter 3', 'roblox mimic chapter 3', 'the mimic book 2 chapter 3 full walkthrough', 'mimic chapter 3', 'the mimic 3', 'mimic 3', 'the mimic book 2']",01:36:45,2d,hd,rectangular,799568,10378,139.0,2024-02-01,11:36:14
06DgbVf6i_g,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Kế hoạch làm Lễ ân xá Unban của Group Bộ Tộc, Độ Tày và cách biển thủ quỹ đen độc nhất.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:25:58,2d,hd,rectangular,532926,11166,78.0,2024-01-31,16:54:33
2Ir7_QxXnvY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Poppy Playtime - Chapter 3) Đụng độ Trùm cuối CatNap và hành trình giải mã câu đố của Poppy.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'poppy playtime chapter 3', 'poppy playtime 3', 'poppy playtime', 'poppy playtime chapter 3 gameplay', 'poppy playtime chapter 3 full game', 'poppy playtime chapter 3 ending', 'poppy playtime chapter 3 trailer', 'catnap poppy playtime', 'poppy playtime chapter 3 full gameplay', 'poppy playtime 3 gameplay', 'poppy 3', 'poppy', 'poppy playtime chapter 3 catnap']",04:12:15,2d,hd,rectangular,1174221,15402,345.0,2024-01-31,12:00:02
uwmjPUbJ8MA,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Nhìn lại bộ ảnh và những câu chuyện sau 1 tuần đi việc vào những ngày cuối năm.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:19:07,2d,hd,rectangular,611514,14208,77.0,2024-01-30,16:47:05
DYf0ItakiAk,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Cảnh sát trưởng nghiệp vụ = LeKhoi #shorts  #mixigaming #goosegooseduck,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:00:59,2d,hd,rectangular,323486,9086,53.0,2024-01-30,09:14:07
D1wEJL-sGjw,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Sao con Mèo lại có bốn chân nhỉ 🤔 #mixigaming #domixi #shorts,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:00:59,2d,hd,rectangular,992209,35727,166.0,2024-01-29,09:30:40
vgKfdwR52AE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Vua tiếng Việt đến từ Cao Bằng 🤡 #mixigaming #shorts,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",00:00:57,2d,hd,rectangular,6018300,140691,2339.0,2024-01-29,07:10:14
r31gkRxrepE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Palworld #6) Đi săn Hộ Vệ Rồng Huyền Thoại Jetragon và pha thuần phục siêu Pokemon xanh chín.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'palworld', 'palworld gameplay', 'palworld early access', 'palworld review', 'palworld trailer', 'palworld game', 'palworld release date', 'palworld how to', 'palworld pokemon', 'palworld guide', 'palworld pals', 'palworld news', 'palworld boss', 'palworld multiplayer', 'what is palworld', 'palworld episode 1', 'palworld new gameplay', 'palworld ps5', 'palworld 2024']",03:33:20,2d,hd,rectangular,709695,8128,229.0,2024-01-27,13:30:22
s7lFIuxJU28,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Palworld #5) Đánh Boss Lily & Lyleen, thu phục Hoàng Đế Biển Jormuntide và Hộ Vệ Mặt Trời Anubis.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'palworld', 'palworld gameplay', 'palworld early access', 'palworld review', 'palworld trailer', 'palworld game', 'palworld release date', 'palworld how to', 'palworld pokemon', 'palworld guide', 'palworld pals', 'palworld news', 'palworld boss', 'palworld multiplayer', 'what is palworld', 'palworld episode 1', 'palworld new gameplay', 'palworld ps5', 'palworld 2024']",03:38:28,2d,hd,rectangular,654799,6846,215.0,2024-01-26,13:19:05
GGhIFQMUHF0,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Goose Goose Duck #64) Cảnh Sát Trưởng Phùng Thanh Độ và Tổ Điều Tra ""=2"".","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'mixi', 'cách chơi goose goose duck', 'hướng dẫn chơi goose goose duck', 'goose goose duck mixi', 'goose goose duck độ mixi', 'độ mixi goose goose duck', 'do mixi', 'goose goose duck', 'goose goose duck game', 'goose goose duck steam', 'goose goose duck gameplay', 'goose goose duck game steam', 'goose goose duck gameplay hd']",01:51:30,2d,hd,rectangular,2251184,23536,475.0,2024-01-26,11:30:07
VgestQukVlE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Bộ ảnh buổi tiệc Year End Party của MixiCorp cùng team Refund, chơi GeoGuessr Vua Địa Lý.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:14:04,2d,hd,rectangular,679243,12286,70.0,2024-01-25,16:42:16
